date,close,volume,open,high,low
04/11/2024,$90.616,"431,637,300",$87.42,$90.739,$86.926
04/10/2024,$87.039,"431,928,500",$83.926,$87.40,$83.709
04/09/2024,$85.354,"503,547,400",$87.442,$87.635,$83.022
04/08/2024,$87.133,"283,220,000",$88.70,$88.83,$86.732
04/05/2024,$88.008,"399,678,500",$86.866,$88.481,$85.926
04/04/2024,$85.905,"434,964,900",$90.406,$90.634,$85.88
04/03/2024,$88.964,"370,066,600",$88.484,$90.374,$88.40
04/02/2024,$89.452,"433,063,600",$88.448,$90.094,$87.62
04/01/2024,$90.363,"452,441,500",$90.299,$92.225,$89.204
03/28/2024,$90.356,"435,212,300",$90.00,$91.30,$89.193
03/27/2024,$90.25,"586,067,200",$93.112,$93.24,$89.123
03/26/2024,$92.561,"513,647,600",$95.851,$96.375,$92.502
03/25/2024,$95.002,"552,136,100",$93.941,$96.766,$93.51
03/22/2024,$94.289,"586,719,400",$91.141,$94.778,$90.834
03/21/2024,$91.435,"480,372,300",$92.30,$92.648,$90.405
03/20/2024,$90.372,"479,062,800",$89.797,$90.41,$88.223
03/19/2024,$89.398,"672,171,300",$86.70,$90.544,$85.01
03/18/2024,$88.455,"668,975,900",$90.388,$92.405,$87.085
03/15/2024,$87.8365,"642,086,200",$86.93,$89.546,$86.257
03/14/2024,$87.944,"602,318,200",$89.577,$90.646,$86.60
03/13/2024,$90.888,"635,712,900",$91.055,$91.504,$88.435
03/12/2024,$91.913,"668,075,200",$88.049,$91.96,$86.1501
03/11/2024,$85.774,"678,364,100",$86.429,$88.797,$84.166
03/08/2024,$87.528,"1,142,269,000",$95.1379,$97.40,$86.506
03/07/2024,$92.669,"608,119,200",$90.158,$92.767,$89.602
03/06/2024,$88.70,"582,520,300",$88.022,$89.724,$87.03
03/05/2024,$85.964,"520,639,300",$85.27,$86.097,$83.417
03/04/2024,$85.237,"615,616,500",$84.13,$87.695,$83.719
03/01/2024,$82.279,"479,135,100",$80.00,$82.30,$79.435
02/29/2024,$79.112,"507,289,000",$79.094,$79.99,$78.35
02/28/2024,$77.663,"393,110,400",$77.62,$78.933,$77.125
02/27/2024,$78.701,"391,705,200",$79.381,$79.48,$77.162
02/26/2024,$79.092,"503,972,700",$79.70,$80.646,$78.505
02/23/2024,$78.817,"829,388,400",$80.79,$82.394,$77.57
02/22/2024,$78.538,"865,099,700",$75.025,$78.575,$74.22
02/21/2024,$67.472,"690,298,100",$68.006,$68.888,$66.248
02/20/2024,$69.452,"704,833,100",$71.947,$71.956,$67.734
02/16/2024,$72.613,"495,326,600",$74.10,$74.402,$72.501
02/15/2024,$72.658,"420,121,800",$73.869,$73.975,$72.40
02/14/2024,$73.90,"504,917,400",$73.202,$74.236,$71.938
02/13/2024,$72.128,"602,580,200",$70.40,$73.45,$69.62
02/12/2024,$72.248,"613,710,200",$72.60,$74.611,$71.25
02/09/2024,$72.133,"436,636,900",$70.533,$72.185,$70.212
02/08/2024,$69.641,"414,422,100",$70.074,$70.794,$69.455
02/07/2024,$70.099,"495,574,600",$68.319,$70.22,$67.60
02/06/2024,$68.223,"683,111,400",$69.63,$69.754,$66.30
02/05/2024,$69.332,"680,078,000",$68.225,$69.497,$67.205
02/02/2024,$66.16,"476,577,700",$63.974,$66.60,$63.69
02/01/2024,$63.027,"369,145,800",$62.10,$63.191,$61.65
01/31/2024,$61.527,"453,794,900",$61.44,$62.269,$60.70
01/30/2024,$62.774,"410,735,300",$62.90,$63.493,$62.26
01/29/2024,$62.465,"348,733,000",$61.232,$62.489,$60.907
01/26/2024,$61.031,"390,308,600",$60.96,$61.783,$60.573
01/25/2024,$61.617,"482,776,800",$62.35,$62.719,$60.85
01/24/2024,$61.362,"560,270,800",$60.304,$62.849,$59.938
01/23/2024,$59.873,"294,654,500",$59.57,$59.91,$58.585
01/22/2024,$59.654,"452,954,600",$60.049,$60.331,$59.07
01/19/2024,$59.491,"543,501,500",$57.989,$59.50,$57.225
01/18/2024,$57.107,"491,650,400",$57.26,$57.60,$56.107
01/17/2024,$56.053,"474,394,400",$56.347,$56.4707,$54.74
01/16/2024,$56.382,"449,579,700",$55.018,$56.835,$54.90
01/12/2024,$54.71,"352,993,600",$54.62,$54.97,$54.3301
01/11/2024,$54.822,"596,758,800",$54.999,$55.346,$53.56
01/10/2024,$54.35,"533,795,800",$53.616,$54.60,$53.489
01/09/2024,$53.14,"773,100,100",$52.401,$54.325,$51.69
01/08/2024,$52.253,"642,509,900",$49.512,$52.275,$49.479
01/05/2024,$49.097,"415,039,300",$48.462,$49.547,$48.306
01/04/2024,$47.998,"306,534,900",$47.767,$48.50,$47.508
01/03/2024,$47.569,"320,896,200",$47.485,$48.1841,$47.32
01/02/2024,$48.168,"411,254,200",$49.244,$49.295,$47.595
12/29/2023,$49.522,"389,293,300",$49.813,$49.997,$48.751
12/28/2023,$49.522,"246,587,500",$49.643,$49.884,$49.412
12/27/2023,$49.417,"233,648,000",$49.511,$49.68,$49.085
12/26/2023,$49.279,"244,199,500",$48.968,$49.60,$48.96
12/22/2023,$48.83,"252,506,800",$49.195,$49.383,$48.467
12/21/2023,$48.99,"300,425,400",$48.811,$49.095,$48.419
12/20/2023,$48.111,"397,894,400",$49.655,$49.999,$48.098
12/19/2023,$49.604,"464,444,500",$49.424,$49.70,$48.895
12/18/2023,$50.077,"412,587,200",$49.40,$50.433,$49.15
12/15/2023,$48.89,"479,947,600",$48.194,$49.404,$48.12
12/14/2023,$48.35,"391,231,700",$48.39,$48.67,$47.422
12/13/2023,$48.088,"447,791,900",$47.629,$48.594,$47.608
12/12/2023,$47.657,"372,386,900",$46.046,$47.666,$46.046
12/11/2023,$46.627,"509,728,100",$47.491,$47.531,$45.83
12/08/2023,$47.506,"359,223,700",$46.595,$47.7409,$46.55
12/07/2023,$46.596,"350,822,600",$45.70,$46.629,$45.604
12/06/2023,$45.503,"380,589,600",$47.2145,$47.387,$45.412
12/05/2023,$46.566,"371,717,600",$45.466,$46.60,$45.271
12/04/2023,$45.51,"437,543,400",$46.077,$46.077,$45.01
12/01/2023,$46.765,"369,317,000",$46.525,$47.20,$46.187
11/30/2023,$46.77,"526,246,600",$48.024,$48.11,$46.422
11/29/2023,$48.14,"382,004,700",$48.379,$48.762,$47.86
