date,close,volume,open,high,low
08/06/2024,$92.97,"6,068,264",$92.20,$93.84,$91.52
08/05/2024,$92.07,"9,659,510",$92.65,$93.37,$90.94
08/02/2024,$95.85,"11,120,670",$99.00,$99.02,$95.04
08/01/2024,$101.76,"5,678,126",$103.745,$103.9899,$101.19
07/31/2024,$103.21,"5,444,595",$103.08,$104.32,$102.25
07/30/2024,$103.76,"6,225,723",$103.56,$104.12,$102.78
07/29/2024,$102.48,"5,183,399",$104.47,$104.57,$102.33
07/26/2024,$104.19,"6,599,639",$104.86,$105.89,$104.035
07/25/2024,$103.56,"5,582,494",$102.08,$104.185,$101.85
07/24/2024,$101.97,"7,967,609",$102.86,$104.00,$101.745
07/23/2024,$103.50,"7,400,632",$102.45,$104.1699,$102.18
07/22/2024,$102.44,"8,931,224",$102.47,$103.225,$101.95
07/19/2024,$102.09,"12,555,900",$104.71,$104.715,$101.73
07/18/2024,$104.81,"9,130,735",$106.53,$107.63,$104.33
07/17/2024,$106.96,"11,411,980",$105.09,$107.71,$104.53
07/16/2024,$106.22,"16,716,420",$104.13,$109.11,$102.81
07/15/2024,$105.26,"10,093,880",$103.94,$106.53,$103.24
07/12/2024,$104.09,"7,060,573",$105.00,$105.82,$103.97
07/11/2024,$104.64,"7,766,147",$104.25,$105.29,$103.94
07/10/2024,$103.46,"5,618,976",$102.51,$103.51,$102.06
07/09/2024,$102.61,"7,114,091",$100.60,$102.895,$99.98
07/08/2024,$100.59,"3,884,437",$99.83,$101.27,$99.83
07/05/2024,$99.59,"3,633,345",$100.10,$100.106,$98.91
07/03/2024,$100.20,"3,111,960",$99.925,$100.60,$99.50
07/02/2024,$99.65,"5,571,071",$98.97,$99.795,$98.62
07/01/2024,$99.16,"7,420,618",$97.52,$99.38,$97.44
06/28/2024,$97.19,"9,058,849",$96.74,$97.32,$96.16
06/27/2024,$95.77,"5,437,808",$96.08,$96.34,$95.17
06/26/2024,$96.89,"6,514,227",$97.38,$97.68,$96.08
06/25/2024,$97.80,"7,468,726",$96.79,$98.34,$96.68
06/24/2024,$97.10,"8,418,206",$96.73,$97.66,$96.1816
06/21/2024,$96.16,"10,983,280",$97.32,$97.36,$95.89
06/20/2024,$97.44,"3,956,843",$97.64,$98.03,$97.11
06/18/2024,$97.57,"4,558,350",$97.02,$97.6899,$96.81
06/17/2024,$97.04,"4,874,345",$95.01,$97.19,$94.68
06/14/2024,$95.50,"3,406,646",$94.39,$95.52,$93.99
06/13/2024,$95.21,"3,955,894",$95.50,$95.55,$94.61
06/12/2024,$95.65,"5,435,711",$97.32,$97.89,$95.60
06/11/2024,$95.43,"5,329,972",$96.46,$96.46,$94.725
06/10/2024,$96.39,"4,566,071",$96.62,$96.83,$95.41
06/07/2024,$97.14,"4,018,360",$96.12,$97.68,$95.93
06/06/2024,$96.85,"4,741,248",$96.48,$97.45,$96.255
06/05/2024,$96.66,"4,499,655",$96.84,$97.605,$96.50
06/04/2024,$96.58,"5,409,640",$96.25,$97.55,$95.67
06/03/2024,$97.41,"5,671,162",$98.16,$98.16,$96.53
05/31/2024,$97.84,"7,155,514",$97.33,$97.96,$96.40
05/30/2024,$97.23,"4,548,842",$97.69,$97.81,$96.59
05/29/2024,$97.27,"4,679,722",$97.37,$97.70,$96.47
05/28/2024,$98.67,"5,542,020",$98.43,$99.46,$98.40
05/24/2024,$98.97,"3,550,530",$99.45,$99.91,$98.81
05/23/2024,$98.92,"5,594,499",$100.38,$100.56,$98.48
05/22/2024,$100.74,"5,194,285",$101.28,$102.52,$100.17
05/21/2024,$101.53,"8,337,061",$100.31,$103.25,$100.15
05/20/2024,$100.33,"5,690,176",$100.05,$100.89,$99.38
05/17/2024,$100.22,"4,690,752",$99.90,$100.30,$99.30
05/16/2024,$99.58,"4,339,280",$100.15,$100.41,$99.4507
05/15/2024,$100.52,"6,938,530",$100.04,$100.98,$99.99
